assessment_id,name,url,remote_testing,adaptive_irt,duration_minutes,test_type_codes,is_knowledge,is_skill,is_personality,is_behavioral,is_coach,is_ability,is_evaluation,is_development,skills,category,job_levels,languages,description,text_for_embedding
count-out-the-money,Count Out The Money,https://www.shl.com/products/product-catalog/view/count-out-the-money/,1,1,5.0,K S,0,0,0,0,0,0,0,0,nan,nan,"Entry-Level,","English (USA), English (Australia), English (Canada), English International, English (South Africa),",If you choose to continue with your current browser we cannot guarantee your experience.,"Count Out The Money | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Entry-Level, | English (USA), English (Australia), English (Canada), English International, English (South Africa),"
css3-new,CSS3 (New),https://www.shl.com/products/product-catalog/view/css3-new/,1,0,8.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"CSS3 (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
culinary-skills-new,Culinary Skills (New),https://www.shl.com/products/product-catalog/view/culinary-skills-new/,1,0,7.0,K,1,0,0,0,0,0,0,0,nan,nan,"Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Culinary Skills (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, | English (USA),"
customer-service-phone-simulation,Customer Service Phone Simulation,https://www.shl.com/products/product-catalog/view/customer-service-phone-simulation/,1,0,20.0,B S,0,0,0,0,0,0,0,0,nan,nan,"Entry-Level,","French (Canada), Portuguese (Brazil), Dutch, Italian, Spanish, French, Latin American Spanish, Chinese Simplified, English (Australia), English International, English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Customer Service Phone Simulation | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Entry-Level, | French (Canada), Portuguese (Brazil), Dutch, Italian, Spanish, French, Latin American Spanish, Chinese Simplified, English (Australia), English International, English (USA),"
customer-service-phone-solution,Customer Service Phone Solution,https://www.shl.com/products/product-catalog/view/customer-service-phone-solution/,1,0,30.0,B P S,0,0,0,0,0,0,0,0,nan,nan,"Entry-Level,","French (Canada), Italian, French, Dutch, Spanish, Portuguese (Brazil), Chinese Simplified, English (Australia), Latin American Spanish, English (USA), English International,",If you choose to continue with your current browser we cannot guarantee your experience.,"Customer Service Phone Solution | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Entry-Level, | French (Canada), Italian, French, Dutch, Spanish, Portuguese (Brazil), Chinese Simplified, English (Australia), Latin American Spanish, English (USA), English International,"
cyber-risk-new,Cyber Risk (New),https://www.shl.com/products/product-catalog/view/cyber-risk-new/,1,0,9.0,K,1,0,0,0,0,0,0,0,nan,nan,"Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Cyber Risk (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Manager, Mid-Professional, Professional Individual Contributor, Supervisor, | English (USA),"
data-entry-new,Data Entry (New),https://www.shl.com/products/product-catalog/view/data-entry-new/,1,0,4.0,S,0,1,0,0,0,0,0,0,nan,nan,"Entry-Level,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Data Entry (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Entry-Level, | English (USA),"
data-entry-alphanumeric-split-screen-us,Data Entry Alphanumeric Split Screen - US,https://www.shl.com/products/product-catalog/view/data-entry-alphanumeric-split-screen-us/,1,0,5.0,K,1,0,0,0,0,0,0,0,nan,nan,"Professional Individual Contributor, Mid-Professional, Front Line Manager, Entry-Level,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Data Entry Alphanumeric Split Screen - US | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Professional Individual Contributor, Mid-Professional, Front Line Manager, Entry-Level, | English (USA),"
data-entry-numeric-split-screen-us,Data Entry Numeric Split Screen - US,https://www.shl.com/products/product-catalog/view/data-entry-numeric-split-screen-us/,1,0,5.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor, Entry-Level, Front Line Manager,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Data Entry Numeric Split Screen - US | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, Entry-Level, Front Line Manager, | English (USA),"
data-entry-ten-key-split-screen,Data Entry Ten Key Split Screen,https://www.shl.com/products/product-catalog/view/data-entry-ten-key-split-screen/,1,0,3.0,K,1,0,0,0,0,0,0,0,nan,nan,"Entry-Level, Front Line Manager, Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Data Entry Ten Key Split Screen | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Entry-Level, Front Line Manager, Mid-Professional, Professional Individual Contributor, | English (USA),"
data-science-new,Data Science (New),https://www.shl.com/products/product-catalog/view/data-science-new/,1,0,14.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Data Science (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
data-warehousing-concepts,Data Warehousing Concepts,https://www.shl.com/products/product-catalog/view/data-warehousing-concepts/,1,1,25.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Data Warehousing Concepts | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
dependability-and-safety-instrument-dsi,Dependability and Safety Instrument (DSI),https://www.shl.com/products/product-catalog/view/dependability-and-safety-instrument-dsi/,1,0,10.0,P,0,0,1,0,0,0,0,0,nan,nan,"Entry-Level,","Portuguese (Brazil), Chinese Traditional, Danish, Dutch, Finnish, French, German, Icelandic, Chinese Simplified, English International, Italian, Latin American Spanish, Polish, Swedish, English (USA), Norwegian, Russian,",If you choose to continue with your current browser we cannot guarantee your experience.,"Dependability and Safety Instrument (DSI) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Entry-Level, | Portuguese (Brazil), Chinese Traditional, Danish, Dutch, Finnish, French, German, Icelandic, Chinese Simplified, English International, Italian, Latin American Spanish, Polish, Swedish, English (USA), Norwegian, Russian,"
dermatology-new,Dermatology (New),https://www.shl.com/products/product-catalog/view/dermatology-new/,1,0,3.0,K,1,0,0,0,0,0,0,0,nan,nan,"Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Dermatology (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Graduate, Mid-Professional, Professional Individual Contributor, | English (USA),"
desktop-support-new,Desktop Support (New),https://www.shl.com/products/product-catalog/view/desktop-support-new/,1,0,8.0,K,1,0,0,0,0,0,0,0,nan,nan,"Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Desktop Support (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Graduate, Mid-Professional, Professional Individual Contributor, | English (USA),"
digital-advertising-new,Digital Advertising (New),https://www.shl.com/products/product-catalog/view/digital-advertising-new/,1,0,7.0,K,1,0,0,0,0,0,0,0,nan,nan,"Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Digital Advertising (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, | English (USA),"
digital-readiness-development-report,Digital Readiness Development Report - IC,https://www.shl.com/products/product-catalog/view/digital-readiness-development-report/,1,0,,P,0,0,1,0,0,0,0,0,nan,nan,"Director, Entry-Level, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,",nan,If you choose to continue with your current browser we cannot guarantee your experience.,"Digital Readiness Development Report - IC | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Director, Entry-Level, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, | nan"
